1	0	破冰游戏	http://www.bdstar.org/Article/ShowArticle.asp?ArticleID=3927
2	1	破冰游戏	http://www.tuozhanyouxi.com/pobing/
3	2	破冰游戏	http://www.360doc.com/content/13/0114/10/26949_260061967.shtml
4	3	破冰游戏	http://www.youxiguan.cn/youxi/pobingyouxi/
5	4	破冰游戏	http://www.360doc.com/content/11/0629/14/1804617_130342700.shtml
6	5	破冰游戏	http://kutensale.net/ice-breaker-game/
34	0	度假旅行	http://www.99sun.com/
35	1	度假旅行	http://www.idj114.com/
36	2	度假旅行	http://vacations.ctrip.com/Booking/Knowledge.aspx?Type=Visa
37	3	度假旅行	http://www.nvrenguang.com/portal.php?mod=list&catid=17
38	4	度假旅行	http://lohas.pclady.com.cn/journey/
39	5	度假旅行	http://you.kuxun.cn/xszgdxglydjq.html
74	0	死飞自行车	http://bbs.biketo.com/forum-257-1.html
75	1	死飞自行车	http://www.zixingche.me/
76	2	死飞自行车	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B5.html
77	3	死飞自行车	http://www.sifeibike.com/
78	4	死飞自行车	http://detail.1688.com/offer/1285573027.html
79	5	死飞自行车	http://www.hc360.com/cp/sifeizihangche.html
99	0	手提行李限制	http://www.cathaypacific.com/cx/zh_HK/travel-information/baggage/carry-on-baggage.html
100	1	手提行李限制	http://www.virgin-atlantic.com/cn/zh_CN/travel-information/baggage/hand-baggage.html
101	2	手提行李限制	http://www.britishairways.com/zh-cn/information/baggage-essentials/hand-baggage-allowances
102	3	手提行李限制	http://www.airasia.com/cn/zh/baggage-info/cabin-baggage.page
103	4	手提行李限制	http://aizhishi.org/guo-tai-shou-di-hang-li-xian-zhi.html
104	5	手提行李限制	http://www.americanairlines.cn/intl/cn/travelInformation/carryOn.jsp
133	0	红斑狼疮	http://www.nxnews.net/kepu/hblc/2014/0328/70325.html
134	1	红斑狼疮	http://www.fh21.com.cn/pifu/hblc/
135	2	红斑狼疮	http://health.yznews.com.cn/hblc/
136	3	红斑狼疮	http://www.yp900.com/hblc/
137	4	红斑狼疮	http://baike.health.ifeng.com/doc/25290
138	5	红斑狼疮	http://health.china.com/html/jiankangzhuanti/hblz/
165	0	长期护理保险	http://www.ubao.com/shuyu/jk-28.html
166	1	长期护理保险	http://www.vobao.com/college/baike/shuyu/771614233862090.shtml
167	2	长期护理保险	http://doc.mbalib.com/view/17dcb5871c4be654923419d396ce6663.html
168	3	长期护理保险	http://www.hzins.com/study/detal-19669.html
169	4	长期护理保险	http://www.healthchinese.ca/long_term_care/
170	5	长期护理保险	http://linyi.iqilu.com/caijing/2014/0913/2140115.shtml
196	0	戒烟	http://www.jieyanri.com/
197	1	戒烟	http://man.39.net/nxbj/091/18/775462.html
198	2	戒烟	http://www.pcbaby.com.cn/qzbd/bjys/1202/1090317.html
199	3	戒烟	http://www.tvmao.com/movie/KSIwZSk=
200	4	戒烟	http://movie.douban.com/subject/1470734/
201	5	戒烟	http://money.163.com/keywords/6/1/621270df/1.html
225	0	编程入门	http://www.iplaysoft.com/learn-programming-resource.html
226	1	编程入门	http://www.bianceng.cn/VBjc/Vb.HTM
227	2	编程入门	http://www.pconline.com.cn/pcedu/rookie/basic/10111/16068.html
228	3	编程入门	http://www.bcwhy.com/
229	4	编程入门	http://www.bianceng.cn/
230	5	编程入门	http://product.ch.gongchang.com/s-b1e0b3ccc8ebc3c5.html
255	0	昌北国际机场	http://www.jxairport.com/
256	1	昌北国际机场	http://flights.ctrip.com/schedule/arriveairport-changbei/
257	2	昌北国际机场	http://vote.feeyo.com/airports/list/KHN.html
258	3	昌北国际机场	http://www.aibang.com/detail/1537471219-1606622808
259	4	昌北国际机场	http://flights.ctrip.com/booking/airport-changbei/
260	5	昌北国际机场	http://www.ctrip.com.hk/flights/airport-khn/nanchang-airport/
290	0	索尼QX镜头	http://www.sonystyle.com.cn/products/cyber-shot/dsc_qx.htm
291	1	索尼QX镜头	http://www1.pconline.com.cn/zt/s131105/sony/
292	2	索尼QX镜头	http://www.nan-yue.cn/nazcracy/
293	3	索尼QX镜头	http://dc.it168.com/a2013/1220/1576/000001576319.shtml
294	4	索尼QX镜头	http://www.gfan.com/zhuanti/changshangzhuanti/2013/1203/44464.html
295	5	索尼QX镜头	http://news.zol.com.cn/432/4321445.html
312	0	红牛	http://www.redbull.com.cn/
313	1	红牛	http://www.jd.com/pinpai/1602-8319.html
314	2	红牛	http://money.163.com/keywords/7/a/7ea2725b/1.html
315	3	红牛	http://spk.39.net/shipin/yinpin/gnyl/e122b.html
316	4	红牛	http://www.redbullmusic.cn/
317	5	红牛	http://www.redbullsports.com.cn/
346	0	iphone6	http://detail.zol.com.cn/274/273715/pic.shtml
347	1	iphone6	http://www.apple.com/cn/iphone-6/
348	2	iphone6	http://store.apple.com/cn/buy-iphone/iphone6
349	3	iphone6	http://www.apple.com/hk/iphone-6/
350	4	iphone6	http://game.163.com/14/0529/09/9TDDEK6200314P1G.html
351	5	iphone6	http://store.apple.com/jp/buy-iphone/iphone6
378	0	香山红叶	http://www.9tour.cn/info/info_22191.html
379	1	香山红叶	http://www.9tour.cn/info/info_22039.html
380	2	香山红叶	http://www.fengniao.com/zhuanti/xiangshanhongye_1891/
381	3	香山红叶	http://you.kuxun.cn/xiangshanhongye.html
382	4	香山红叶	http://www.haili.net/
383	5	香山红叶	http://www.ldygfdc.com/
405	0	清华大学健身房	http://ditu.o.cn/poi/beijing-qinghuadaxue-jianshenfang/
406	1	清华大学健身房	http://bj.58.com/qinghuadaxue/jianshenzx/
407	2	清华大学健身房	http://page.renren.com/600806598/note/922811508
408	3	清华大学健身房	http://www.tsinghua.edu.cn/publish/newthu/8918/2014/20140425083713697858605/20140425083713697858605_.html
409	4	清华大学健身房	http://bj.58.com/qinghuadaxue/jianshenfang/pve_1111_2/
410	5	清华大学健身房	http://tieba.baidu.com/p/2182334643
435	0	辽宁号	http://mil.eastday.com/m/20141028/u1a8414996.html
436	1	辽宁号	http://t.qq.com/hkz348166077
437	2	辽宁号	http://hangmu.chinaiiss.com/
438	3	辽宁号	http://www.qianyan001.com/tuku/20120925/images_414903.html
439	4	辽宁号	http://news.shangdu.com/roll/hangmu/
440	5	辽宁号	http://www.xinjunshi.com/ziliao/liaoninghao.html
466	0	十人左右、破冰游戏	http://www.360doc.com/content/11/0426/18/6175082_112509614.shtml
467	1	十人左右、破冰游戏	http://www.wendangdaquan.com/mydoc.asp?id=%C5%E0%D1%B5%D3%CE%CF%B7%C6%C6%B1%F9
468	2	十人左右、破冰游戏	http://www.wanyiwang.com/view_6301.html
469	3	十人左右、破冰游戏	http://www.zxqg.cn/glzk/qynxpbxyx_1.html
470	4	十人左右、破冰游戏	http://www.youxiguan.cn/youxi/pobingyouxi/2006.html
471	5	十人左右、破冰游戏	http://zl.hrloo.com/file/377886
490	0	十人左右破冰游戏	http://www.360doc.com/content/11/0426/18/6175082_112509614.shtml
491	1	十人左右破冰游戏	http://www.wendangdaquan.com/mydoc.asp?id=%C5%E0%D1%B5%D3%CE%CF%B7%C6%C6%B1%F9
492	2	十人左右破冰游戏	http://www.360doc.com/content/110926/22/7800999_151482069.html
493	3	十人左右破冰游戏	http://blog.renren.com/blog/339468298/730310568
494	4	十人左右破冰游戏	http://www.zxqg.cn/glzk/qynxpbxyx_1.html
495	5	十人左右破冰游戏	http://www.youxiguan.cn/youxi/pobingyouxi/2006.html
516	0	北京周边度假旅行	http://beijing.liebiao.com/yanjiao/lvyou/
517	1	北京周边度假旅行	http://www.108tian.com/
518	2	北京周边度假旅行	http://ghyhuyou2.blog.sohu.com/182741784.html
519	3	北京周边度假旅行	http://ghyhuyou2.blog.sohu.com/186477601.html
520	4	北京周边度假旅行	http://www.bjlx.com/
521	5	北京周边度假旅行	http://ghyhuyou7.blog.sohu.com/183089775.html
558	0	北京周边地区度假旅行	http://beijing.liebiao.com/yanjiao/lvyou/
559	1	北京周边地区度假旅行	http://www.108tian.com/
560	2	北京周边地区度假旅行	http://ghyhuyou7.blog.sohu.com/186478005.html
561	3	北京周边地区度假旅行	http://www.zd-resort.com/
562	4	北京周边地区度假旅行	http://www.cncn.com/xianlu/74999683993/relate
563	5	北京周边地区度假旅行	http://ghyhuyou12.blog.sohu.com/183208564.html
597	0	5月北京周边地区度假旅行推荐	http://www.17u.net/travellist/zhoubian-53-5-day
598	1	5月北京周边地区度假旅行推荐	http://www.cncn.com/xianlu/762311326567/relate
599	2	5月北京周边地区度假旅行推荐	http://haotour.com.cn/S.aspx?k=%e5%8c%97%e4%ba%ac%e5%91%a8%e8%be%b9%e8%87%aa%e9%a9%be%e6%b8%b8%e6%94%bb%e7%95%a5
600	3	5月北京周边地区度假旅行推荐	http://www.17u.net/travellist/zhoubian-258-53-city-3000-scenery-5-day-1-way/2s9.htm
601	4	5月北京周边地区度假旅行推荐	http://www.cunlvyou.com/news/711.html
602	5	5月北京周边地区度假旅行推荐	http://www.visitbeijing.com.cn/lodging/agritainment/n214708008_4.shtml
628	0	清华大学死飞自行车	http://bj.58.com/zixingche/14212293209858x.shtml
629	1	清华大学死飞自行车	http://bj.ganji.com/zixingchemaimai/beidaqinghua/a2/
630	2	清华大学死飞自行车	http://bj.ganji.com/zixingchemaimai/518986640x.htm
631	3	清华大学死飞自行车	http://tieba.baidu.com/f?kz=1497106807
632	4	清华大学死飞自行车	http://fs.58.com/zixingche/16579215544842x.shtml
633	5	清华大学死飞自行车	http://bj.58.com/zhichunlu/changdizixingche/g9/pve_6106_2001_3000/
655	0	清华大学附近死飞自行车店	http://bj.58.com/haidian/changdizixingche/0/
656	1	清华大学附近死飞自行车店	http://bj.ganji.com/zixingchemaimai/yizhuang/a3p1/
657	2	清华大学附近死飞自行车店	http://www.foods1.com/content/2059118/
658	3	清华大学附近死飞自行车店	http://bj.58.com/bjwcc/zixingchepeijian/
659	4	清华大学附近死飞自行车店	http://bj.58.com/zixingche/17053092240905x.shtml
660	5	清华大学附近死飞自行车店	http://bj.ganji.com/zixingchemaimai/xinjiekou/p1/
675	0	北京死飞自行车店	http://bj.58.com/zixingche/jh_%E5%8C%97%E4%BA%AC%E6%AD%BB%E9%A3%9E%E5%AE%9E%E4%BD%93%E5%BA%97/
676	1	北京死飞自行车店	http://bj.ganji.com/zixingchemaimai/1173680816x.htm
677	2	北京死飞自行车店	http://bj.ganji.com/zixingchemaimai/983806439x.htm
678	3	北京死飞自行车店	http://www.cool-bike.cn/
679	4	北京死飞自行车店	http://t.dianping.com/deal/8241386
680	5	北京死飞自行车店	http://www.hopebike.com/
705	0	航班行李限制	http://www.55www.com/lvyou/changshi/1385.htm
706	1	航班行李限制	http://www.airasia.com/cn/zh/baggage-info/cabin-baggage.page
707	2	航班行李限制	http://www.ly.com/news/detail-51845.html
708	3	航班行李限制	http://www.oxbridgedu.org/Asia/kr/2014/0804/10192.html
709	4	航班行李限制	http://life.szonline.net/pg/by/a3559.html
710	5	航班行李限制	http://www.kannz.com/jetstar-baggage-limits/
727	0	航班托运行李限制	http://www.zhgl.com/tourmall/line/10036.htm
728	1	航班托运行李限制	http://www.55www.com/lvyou/changshi/1385.htm
729	2	航班托运行李限制	http://baike.1688.com/doc/view-d30573774.html
730	3	航班托运行李限制	http://www.pintour.com/info/focus/389477
731	4	航班托运行李限制	http://liren.55bbs.com/wenda/392250.html
732	5	航班托运行李限制	http://liren.55bbs.com/wenda/365427.html
753	0	航班禁止托运的物品种类	http://www.360doc.com/content/14/1018/23/202378_418030155.shtml
754	1	航班禁止托运的物品种类	http://lxs.cncn.com/75981/n159698
755	2	航班禁止托运的物品种类	http://www.csair.com/csair_scn/tourguide/luggage_service/checked_luggage/unchecked_luggage.shtml
756	3	航班禁止托运的物品种类	http://www.tuniu.com/help/air.shtml
757	4	航班禁止托运的物品种类	http://www.xiac.com.cn/lkzn/lkxz-aqjc.aspx
758	5	航班禁止托运的物品种类	http://cn.flyasiana.com/C/ch/homepage.do?menuId=003006006001000&menuType=CMS
779	0	红斑狼疮注意事项	http://jbk.39.net/hblc/120919/4055360.html
780	1	红斑狼疮注意事项	http://www.nxnews.net/kepu/hblck/hblcyf/88751.html
781	2	红斑狼疮注意事项	http://www.zhoushan.cn/life/hblc/hblczl/10316.html
782	3	红斑狼疮注意事项	http://www.lfxww.com/baike/hblc/hblccs/7818.html
783	4	红斑狼疮注意事项	http://skin.szonline.net/hblc/changshi/3932.html
784	5	红斑狼疮注意事项	http://www.nxnews.net/kepu/hblck/hblcyf/89298.html
818	0	红斑狼疮治疗措施	http://www.zhoushan.cn/life/hblc/hblczl/10329.html
819	1	红斑狼疮治疗措施	http://www.xyb120.net.cn/
820	2	红斑狼疮治疗措施	http://skin.szonline.net/hblc/zhiliao/25.html
821	3	红斑狼疮治疗措施	http://jbk.39.net/hblc/yyzl/
822	4	红斑狼疮治疗措施	http://jibing.qiuyi.cn/hblc/
823	5	红斑狼疮治疗措施	http://www.zhoushan.cn/life/pfjk/2014/0425/4045.html
859	0	长期护理保险保费及理赔金额	http://baike.so.com/doc/5407581.html
860	1	长期护理保险保费及理赔金额	http://www.jinfuzi.com/wz/id-188184.html
861	2	长期护理保险保费及理赔金额	http://news.vobao.com/hangye/799155404437535583.shtml
862	3	长期护理保险保费及理赔金额	http://www.jinfuzi.com/wz/id-187954.html
863	4	长期护理保险保费及理赔金额	http://insurance.jrj.com.cn/2014/11/06073918305939.shtml
864	5	长期护理保险保费及理赔金额	http://www.dajiabao.com/baoxian/10221.html
887	0	国泰康顺长期护理保险	http://www.dajiabao.com/baoxian/3886.html
888	1	国泰康顺长期护理保险	http://www.okbao.com/p/tiaokuan-2805.html
889	2	国泰康顺长期护理保险	http://xz.vobao.com/shouxian/guotairenshou/hulibaoxian/642937975603.shtml
890	3	国泰康顺长期护理保险	http://www.jinfuzi.com/wz/id-187954.html
891	4	国泰康顺长期护理保险	http://www.shangxueba.com/jingyan/1205810.html
892	5	国泰康顺长期护理保险	http://www.jinfuzi.com/question/detail-907908.html
926	0	长期护理保险公司推荐	http://www.hzins.com/study/detal-19669.html
927	1	长期护理保险公司推荐	http://www.xiangrikui.com/jiankang/huli/20121207/282203_1.html
928	2	长期护理保险公司推荐	http://insurance.jrj.com.cn/2014/11/11073318330277.shtml
929	3	长期护理保险公司推荐	http://www.baike.com/wiki/%E9%95%BF%E6%9C%9F%E6%8A%A4%E7%90%86%E4%BF%9D%E9%99%A9
930	4	长期护理保险公司推荐	http://licai.24money.com/baoxian-product-13415.html
931	5	长期护理保险公司推荐	http://news.stockstar.com/wiki/topic/JL,20111111,00001086.xhtml
961	0	VB入门资源	http://www.bianceng.cn/VBjc/vbjc/index.HTM
962	1	VB入门资源	http://happyxiazai.com/source/3178562
963	2	VB入门资源	http://www.bianceng.cn/VBjc/jyjq/index.HTM
964	3	VB入门资源	http://www.prjcode.com/detail/iScuucc
965	4	VB入门资源	http://www.itzyw.cn/movie/kehuanpian/1116.html
966	5	VB入门资源	http://share.freesion.com/208211/
999	0	昌北国际机场周边酒店	http://hotel.kuxun.cn/nanchang-nanchangchangbeiguojijichang_1-jiudian-daquan-200.html
1000	1	昌北国际机场周边酒店	http://flights.ctrip.com/booking/airport-changbei/jichangjiudian.html
1001	2	昌北国际机场周边酒店	http://www.agoda.com/zh-cn/hotels-near-nanchang-changbei-international-airport/airport/nanchang-cn.html
1002	3	昌北国际机场周边酒店	http://www.ly.com/hotel/poi_239_0_2041_1_1.html
1003	4	昌北国际机场周边酒店	http://www.zhuna.cn/jingxuan/f43252536b943de8.html
1004	5	昌北国际机场周边酒店	http://www.zhuna.cn/jingxuan/92f48e4886734a98.html
1039	0	红牛副作用	http://ask.yaolan.com/question/110326201245e3964a43.html
1040	1	红牛副作用	http://www.shangc.net/jiankang/j/531.html
1041	2	红牛副作用	http://www.mama.cn/z/12487/
1042	3	红牛副作用	http://www.redbull.com.cn/product/know-tips/
1043	4	红牛副作用	http://wenyao.cmda.org.cn/fx/f526707__.html
1044	5	红牛副作用	http://www.guokr.com/question/151901/
1066	0	禁止销售红牛国家	http://www.foodqs.cn/news/gnspzs01/2009611113235926.htm
1067	1	禁止销售红牛国家	http://info.food.hc360.com/2010/12/141415423253.shtml
1068	2	禁止销售红牛国家	http://tech.hexun.com/2012-02-13/138196381.html
1069	3	禁止销售红牛国家	http://ah.anhuinews.com/system/2004/02/11/000561163.shtml
1070	4	禁止销售红牛国家	http://www.china.com.cn/chinese/2004/Feb/493686.htm
1071	5	禁止销售红牛国家	http://news.xinhuanet.com/fortune/2004-02/10/content_1306745.htm
1110	0	港版iphone6	http://www.dogefly.com/
1111	1	港版iphone6	http://www.apple.com/hk/iphone-6/
1112	2	港版iphone6	http://iphone.tgbus.com/hardware/pingce/201409/20140924174948.shtml
1113	3	港版iphone6	http://product.pcpop.com/000696155/Index.html
1114	4	港版iphone6	http://www.dogefly.com/forum.php?mod=forumdisplay&fid=37
1115	5	港版iphone6	http://www.68eg.com/bbs/forum-50-1.html
1123	0	香港购买iphone6	http://jingyan.baidu.com/album/647f0115a9a1f37f2148a8ca.html
1124	1	香港购买iphone6	http://tech.hexun.com/2014-11-15/170427784.html
1125	2	香港购买iphone6	http://www.hi.chinanews.com/hnnew/2014-09-13/359412.html
1126	3	香港购买iphone6	http://store.apple.com/hk-zh/buy-iphone/iphone6
1127	4	香港购买iphone6	http://gouwu.sz.bendibao.com/HK/2014916/640630.shtm
1128	5	香港购买iphone6	http://www.9tour.cn/info/info_26151.html
1142	0	香港购买iphone6 关税	http://store.apple.com/hk-zh/iphone
1143	1	香港购买iphone6 关税	http://iphone.tgbus.com/news/class/201409/20140910164017.shtml
1144	2	香港购买iphone6 关税	http://store.apple.com/hk-zh/buy-iphone/iphone6
1145	3	香港购买iphone6 关税	http://iphone.tgbus.com/news/class/201409/20140910095219.shtml
1146	4	香港购买iphone6 关税	http://mobile.163.com/14/1010/07/A8690Q860011179O.html
1147	5	香港购买iphone6 关税	http://shop.szonline.net/Channel/201410/15/927326_3.shtm
1192	0	辽宁号基本信息	http://hangmu.chinaiiss.com/
1193	1	辽宁号基本信息	http://news.shangdu.com/roll/hangmu/
1194	2	辽宁号基本信息	http://www.lnhhm.com/
1195	3	辽宁号基本信息	http://www.xue163.com/18880/140832/1408325785495718.html
1196	4	辽宁号基本信息	http://www.lnjj.gov.cn/
1197	5	辽宁号基本信息	http://smesun.com/Browser/show.php?itemid=16776
1212	0	辽宁号优劣势	http://www.top81.cn/luntan/jsct/20130413/31147.html
1213	1	辽宁号优劣势	http://bbs1.people.com.cn/post/7/1/1/136623799.html
1214	2	辽宁号优劣势	http://www.ve.cn/goods-8338.html
1215	3	辽宁号优劣势	http://www.chineseprophet.org/a/guona/waijiaofabuhui/2014/1004/29148.html
1216	4	辽宁号优劣势	http://ontheroad.blogchina.com/2253438.html
1217	5	辽宁号优劣势	http://news.xinhuanet.com/mil/2013-08/27/c_117114879.htm
1231	0	renren	http://m.renren.com/
1232	1	renren	http://weibo.com/renren
1233	2	renren	http://www.renrenle.cn/
1234	3	renren	http://reg.renren.com/
1235	4	renren	http://www.cnrr.cn/
1236	5	renren	http://t.qq.com/pagerenren
1338	0	死飞自行车 goumai	http://www.tiboo.cn/qiugou/t4092613/
1339	1	死飞自行车 goumai	http://item.wanggou.com/B6E3925A00000000040100001846FA5C
1340	2	死飞自行车 goumai	http://sjz.58.com/zixingche/9088439065475x.shtml?addtype=level2
1341	3	死飞自行车 goumai	http://www.86mai.com/sell/qin2013/show-2514407.html
1342	4	死飞自行车 goumai	http://www.17u.net/wd/detail/4_2441736
1343	5	死飞自行车 goumai	http://tieba.baidu.com/f?kz=198832670
1360	0	死飞自行车 beijing goumai	http://bj.ganji.com/zixingchemaimai/l7t1/
1361	1	死飞自行车 beijing goumai	http://bj.ganji.com/ershoujieante/l7/
1362	2	死飞自行车 beijing goumai	http://bj.ganji.com/zixingchemaimai/l7/
1363	3	死飞自行车 beijing goumai	http://bj.ganji.com/fuwu_dian/1140486796x/
1364	4	死飞自行车 beijing goumai	http://sanya.ganji.com/zixingchemaimai/l7/
1365	5	死飞自行车 beijing goumai	http://www.zhenglei.com/?post=93
1409	0	红斑狼疮 wiki	http://zh.wikipedia.org/wiki/%E7%B4%85%E6%96%91%E6%80%A7%E7%8B%BC%E7%98%A1
1410	1	红斑狼疮 wiki	http://www.uuuwell.com/mytag.php?id=89663
1411	2	红斑狼疮 wiki	http://www.baike.com/wiki/%E7%B3%BB%E7%BB%9F%E7%BA%A2%E6%96%91%E7%8B%BC%E7%96%AE
1412	3	红斑狼疮 wiki	http://www.uuuwell.com/mytag.php?id=74024
1413	4	红斑狼疮 wiki	http://www.baike.com/wiki/%E7%9B%98%E7%8A%B6%E7%BA%A2%E6%96%91%E7%8B%BC%E7%96%AE?prd=citiao_right_xiangguancitiao
1414	5	红斑狼疮 wiki	http://zh.wikipedia.org/zh-cn/Special:%E9%93%BE%E5%85%A5%E9%A1%B5%E9%9D%A2/%E7%B4%85%E6%96%91%E6%80%A7%E7%8B%BC%E7%98%A1
1444	0	微软手环	http://www.enet.com.cn/article/2014/1126/A20141126427995.shtml
1445	1	微软手环	http://tech.sina.com.cn/mobile/n/2014-11-26/08569827550.shtml
1446	2	微软手环	http://news.mydrivers.com/1/341/341406.htm
1447	3	微软手环	http://www.gdutol.com/it/shuma/245285.html
1448	4	微软手环	http://www.win8china.com/html/14219.html
1449	5	微软手环	http://www.newasp.net/tech/104836.html
1483	0	谷歌眼镜	http://www.google.com/glass/start/what-it-does/
1484	1	谷歌眼镜	http://www.0315ts.net/ping.aspx?abc=news&id=18332
1485	2	谷歌眼镜	http://news.zol.com.cn/tech/googleglass/
1486	3	谷歌眼镜	http://www.tuicool.com/articles/jUZBfmJ
1487	4	谷歌眼镜	http://product.pconline.com.cn/smarteyeglass/google/
1488	5	谷歌眼镜	http://www.narkii.com/special/googleglass/
1528	0	谷歌眼镜 售价	http://www.webshop100.com/
1529	1	谷歌眼镜 售价	http://product.pconline.com.cn/smarteyeglass/google/
1530	2	谷歌眼镜 售价	http://www.narkii.com/special/googleglass/
1531	3	谷歌眼镜 售价	http://www.51sole.com/b2b/pd_13012215.htm
1532	4	谷歌眼镜 售价	http://www.bestb2b.com/prod_10980364.htm
1533	5	谷歌眼镜 售价	http://www.chinaz.com/tags/gugeyanjingjiage.shtml
1555	0	清华大学健身房 开放时间	http://ditu.o.cn/poi/beijing-qinghuadaxue-jianshenfang/
1556	1	清华大学健身房 开放时间	http://www.360doc.com/content/13/0711/17/460500_299229356.shtml
1557	2	清华大学健身房 开放时间	http://www.cots.com.cn/JingDian/QingHuaDaXue.html
1558	3	清华大学健身房 开放时间	http://page.renren.com/600376271/note/813547960
1559	4	清华大学健身房 开放时间	http://xiaozu.renren.com/xiaozu/250480/359844264?ref=discover
1560	5	清华大学健身房 开放时间	http://bj.58.com/qinghuadaxue/jianshenzx/
1584	0	健身房 开放时间	http://tyb.em.swjtu.edu.cn/show.asp?id=64
1585	1	健身房 开放时间	http://bbs.byr.cn/article/Gymnasium/53993
1586	2	健身房 开放时间	http://www.usst.edu.cn/s/1/t/385/7f/64/info32612.htm
1587	3	健身房 开放时间	http://www.qtex.yje.cn/Article/ShowArticle.asp?ArticleID=770
1588	4	健身房 开放时间	http://www.zaixian-fanyi.com/fan_yi_1996584
1589	5	健身房 开放时间	http://www.xici.net/d173947838.htm
1612	0	清华健身房 开放时间	http://tieba.baidu.com/p/3308862690
1613	1	清华健身房 开放时间	http://blog.sohu.com/people/f1892986!f/122686240.html
1614	2	清华健身房 开放时间	http://iask.finance.sina.com.cn/b/4GhhW4W5gC.html
1615	3	清华健身房 开放时间	http://www.360doc.com/content/13/0711/17/460500_299229356.shtml
1616	4	清华健身房 开放时间	http://tieba.baidu.com/p/3324836497
1617	5	清华健身房 开放时间	http://house.focus.cn/msgview/105/142575899.html
1629	0	清华大学游泳馆	http://www.aibang.com/detail/1805433765-943974894/reviews/
1630	1	清华大学游泳馆	http://www.aibang.com/detail/1805433765-943974894
1631	2	清华大学游泳馆	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC
1632	3	清华大学游泳馆	http://you.kuxun.cn/qhdxyyg.html
1633	4	清华大学游泳馆	http://www.ruyile.com/zx.aspx?id=12493
1634	5	清华大学游泳馆	http://store.tuan800.com/shop_121709/deal_all
1688	0	富士山	http://abroad.cncn.com/sight-17761
1689	1	富士山	http://ja.wikipedia.org/wiki/%E5%AF%8C%E5%A3%AB%E5%B1%B1
1690	2	富士山	http://www.uzai.com/go/sight-11417.html
1691	3	富士山	http://place.qyer.com/mt-fuji/
1692	4	富士山	http://lvyou.baidu.com/fushishan
1693	5	富士山	http://www.yoka.com/dna/213/418/index.html
1752	0	法国队	http://www.faguodui.com/
1753	1	法国队	http://soso.nipic.com/?q=%e6%b3%95%e5%9b%bd%e9%98%9f
1754	2	法国队	http://2010.sina.com.cn/teams/france.shtml
1755	3	法国队	http://www.tudou.com/programs/view/onp87q2Kgek/
1756	4	法国队	http://k.t.qq.com/k/%E6%B3%95%E5%9B%BD%E9%98%9F
1757	5	法国队	http://gjzq.tiqiu.com/faguodui
1780	0	法国队 98	http://www.huaqiangzdb.com/tuce-qyeoqweew/
1781	1	法国队 98	http://www.sunllor.net.cn/ssllhii/
1782	2	法国队 98	http://www.syl028.com/98shijiebeifaguoduimingdan/
1783	3	法国队 98	http://zjjw.fimmu.com/kejian/2010/index.asp?article_Tqul8
1784	4	法国队 98	http://bbs.eduol.cn/utility/conuert/news/3171.html
1785	5	法国队 98	http://t.qq.com/t98nianshi9449
1895	0	戒烟好处	http://www.zs-hospital.sh.cn/kyw/jy/1.htm
1896	1	戒烟好处	http://www.dxf5.com/dxsp/7FQuEwAZKB9NNDS03.html
1897	2	戒烟好处	http://www.cndzys.com/renqun/nanxing/236443.html
1898	3	戒烟好处	http://bjcs.vivijk.com/zt/jieyan/
1899	4	戒烟好处	http://www.pcbaby.com.cn/qzbd/bjys/1202/1090317.html
